*****************************************	1
00335.000	00412.000	00350.000	00134.574	01348.3249	01352.254	00003.9291	664	
00336.000	00370.000	00352.000	00134.9441	01352.2546	01356.2045	00003.950	663	
00337.000	00382.000	00353.000	00135.3262	01356.2051	01360.1984	00003.9933	662	
00338.000	00413.000	00359.000	00135.7394	01360.1988	01364.2236	00004.0248	661	
00339.000	00435.000	00358.000	00136.1745	01364.2241	01368.302	00004.078	660	
00340.000	00421.000	00359.000	00136.5956	01368.3023	01372.4379	00004.1356	659	
00341.000	00387.000	00314.000	00136.9828	01372.4382	01376.0295	00003.5913	658	
00342.000	00435.000	00374.000	00137.4178	01376.030	01380.3029	00004.2729	657	
00343.000	00415.000	00374.000	00137.8329	01380.3031	01384.6235	00004.3204	656	
00344.000	00428.000	00335.000	00138.261	01384.624	01388.410	00003.786	655	
00345.000	00406.000	00343.000	00138.6672	01388.4105	01392.3075	00003.897	654	
00346.000	00377.000	00308.000	00139.0443	01392.3081	01395.7858	00003.4777	653	
00347.000	00411.000	00332.000	00139.4554	01395.7863	01399.5495	00003.7632	652	
00348.000	00395.000	00352.000	00139.8505	01399.550	01403.5235	00003.9736	651	
00349.000	00392.000	00360.000	00140.2426	01403.5241	01407.5781	00004.054	650	
00350.000	00384.000	00334.000	00140.6268	01407.5786	01411.328	00003.7494	649	
00351.000	00417.000	00347.000	00141.0438	01411.3285	01415.2195	00003.891	648	
00352.000	00387.000	00336.000	00141.4309	01415.220	01419.0002	00003.7802	647	
00353.000	00412.000	00362.000	00141.843	01419.0007	01423.0935	00004.0928	646	
00354.000	00418.000	00330.000	00142.2611	01423.094	01426.8589	00003.7649	645	
